2023-03-14 12:33:05,190 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Jansen, Amund Grondahl', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,208 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Jensen, Mattias Skjelmose', '251.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,253 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Johannessen, Tobias', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,273 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Johansen, Julius', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,316 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Jorgenson, Matteo', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,332 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kanter, Max', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,378 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Keukeleire, Jens', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,396 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kirsch, Alex', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,440 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kooij, Olav', '81.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,458 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kragh Andersen, Soren', '21.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,474 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Krieger, Alexander', '1001.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,518 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kron, Andreas', '201.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,535 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Kwiatkowski, Michal', '201.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,580 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Küng, Stefan', '301.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,601 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Lampaert, Yves', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,643 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Laporte, Christophe', '26.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,660 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Louvel, Matis', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,705 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Lutsenko, Alexey', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,733 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Madouas, Valentin', '101.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,783 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Mareczko, Jakub', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,800 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Masnada, Fausto', '501.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,846 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Matthews, Michael', '34.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,863 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Meeus, Jordi', '251.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,908 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Merlier, Tim', '101.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,925 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Meurisse, Xandro', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,971 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Mezgec, Luka', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:05,989 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Miholjevic, Fran', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,033 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Milan, Jonathan', '67.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,051 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Modolo, Sacha', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,096 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Mohoric, Matej', '12.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,113 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Molano, Juan Sebastian', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,159 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Molard, Rudy', '601.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,175 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Moschetti, Matteo', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,221 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Mørkøv, Michael', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,236 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Naesen, Oliver', '401.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,282 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Narvaez, Jhonathan', '301.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,299 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Neilands, Krists', '801.0', '2023/03/14 12:33:02')
2023-03-14 12:33:06,345 Inserted new entry for the first time: (None, 'Unibet', 'Milano - Sanremo 2023', 'Nizzolo, Giacomo', '81.0', '2023/03/14 12:33:02')
